relative_path,treatment,sample,angle,group_id,source_path
treatment_1/sample_C/6Oclock/rep_010.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__87__4285.txt
treatment_1/sample_C/6Oclock/rep_011.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__21__4219.txt
treatment_1/sample_C/6Oclock/rep_012.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__93__4291.txt
treatment_1/sample_C/6Oclock/rep_013.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__130__4328.txt
treatment_1/sample_C/6Oclock/rep_014.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__45__4243.txt
treatment_1/sample_C/6Oclock/rep_015.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__4__4202.txt
treatment_1/sample_C/6Oclock/rep_016.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__61__4259.txt
treatment_1/sample_C/6Oclock/rep_017.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__141__4339.txt
treatment_1/sample_C/6Oclock/rep_018.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__95__4293.txt
treatment_1/sample_C/6Oclock/rep_019.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__148__4346.txt
treatment_1/sample_C/6Oclock/rep_020.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__127__4325.txt
treatment_1/sample_C/6Oclock/rep_021.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__133__4331.txt
treatment_1/sample_C/6Oclock/rep_022.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__17__4215.txt
treatment_1/sample_C/6Oclock/rep_023.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__78__4276.txt
treatment_1/sample_C/6Oclock/rep_024.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__90__4288.txt
treatment_1/sample_C/6Oclock/rep_025.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__81__4279.txt
treatment_1/sample_C/6Oclock/rep_026.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__57__4255.txt
treatment_1/sample_C/6Oclock/rep_027.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__38__4236.txt
treatment_1/sample_C/6Oclock/rep_028.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__108__4306.txt
treatment_1/sample_C/6Oclock/rep_029.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__43__4241.txt
treatment_1/sample_C/6Oclock/rep_030.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__2__4200.txt
treatment_1/sample_C/6Oclock/rep_031.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__138__4336.txt
treatment_1/sample_C/6Oclock/rep_032.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__73__4271.txt
treatment_1/sample_C/6Oclock/rep_033.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__143__4341.txt
treatment_1/sample_C/6Oclock/rep_034.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__67__4265.txt
treatment_1/sample_C/6Oclock/rep_035.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__103__4301.txt
treatment_1/sample_C/6Oclock/rep_036.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__27__4225.txt
treatment_1/sample_C/6Oclock/rep_037.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__48__4246.txt
treatment_1/sample_C/6Oclock/rep_038.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__9__4207.txt
treatment_1/sample_C/6Oclock/rep_039.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__33__4231.txt
treatment_1/sample_C/6Oclock/rep_040.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__117__4315.txt
treatment_1/sample_C/6Oclock/rep_041.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__34__4232.txt
treatment_1/sample_C/6Oclock/rep_042.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__120__4318.txt
treatment_1/sample_C/6Oclock/rep_043.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__104__4302.txt
treatment_1/sample_C/6Oclock/rep_044.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__31__4229.txt
treatment_1/sample_C/6Oclock/rep_045.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__71__4269.txt
treatment_1/sample_C/6Oclock/rep_046.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__144__4342.txt
treatment_1/sample_C/6Oclock/rep_047.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__99__4297.txt
treatment_1/sample_C/6Oclock/rep_048.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__74__4272.txt
treatment_1/sample_C/6Oclock/rep_049.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__40__4238.txt
treatment_1/sample_C/6Oclock/rep_050.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__5__4203.txt
treatment_1/sample_C/6Oclock/rep_051.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__44__4242.txt
treatment_1/sample_C/6Oclock/rep_052.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__140__4338.txt
treatment_1/sample_C/6Oclock/rep_053.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__60__4258.txt
treatment_1/sample_C/6Oclock/rep_054.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__20__4218.txt
treatment_1/sample_C/6Oclock/rep_055.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__86__4284.txt
treatment_1/sample_C/6Oclock/rep_056.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__134__4332.txt
treatment_1/sample_C/6Oclock/rep_057.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__131__4329.txt
treatment_1/sample_C/6Oclock/rep_058.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__92__4290.txt
treatment_1/sample_C/6Oclock/rep_059.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__39__4237.txt
treatment_1/sample_C/6Oclock/rep_060.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__56__4254.txt
treatment_1/sample_C/6Oclock/rep_061.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__80__4278.txt
treatment_1/sample_C/6Oclock/rep_062.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__3__4201.txt
treatment_1/sample_C/6Oclock/rep_063.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__42__4240.txt
treatment_1/sample_C/6Oclock/rep_064.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__109__4307.txt
treatment_1/sample_C/6Oclock/rep_065.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__126__4324.txt
treatment_1/sample_C/6Oclock/rep_066.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__149__4347.txt
treatment_1/sample_C/6Oclock/rep_067.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__94__4292.txt
treatment_1/sample_C/6Oclock/rep_068.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__91__4289.txt
treatment_1/sample_C/6Oclock/rep_069.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__79__4277.txt
treatment_1/sample_C/6Oclock/rep_070.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__132__4330.txt
treatment_1/sample_C/6Oclock/rep_071.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__16__4214.txt
treatment_1/sample_C/6Oclock/rep_072.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__8__4206.txt
treatment_1/sample_C/6Oclock/rep_073.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__49__4247.txt
treatment_1/sample_C/6Oclock/rep_074.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__102__4300.txt
treatment_1/sample_C/6Oclock/rep_075.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__26__4224.txt
treatment_1/sample_C/6Oclock/rep_076.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__32__4230.txt
treatment_1/sample_C/6Oclock/rep_077.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__116__4314.txt
treatment_1/sample_C/6Oclock/rep_078.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__72__4270.txt
treatment_1/sample_C/6Oclock/rep_079.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__139__4337.txt
treatment_1/sample_C/6Oclock/rep_080.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__142__4340.txt
treatment_1/sample_C/6Oclock/rep_081.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__66__4264.txt
treatment_1/sample_C/6Oclock/rep_082.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__55__4253.txt
treatment_1/sample_C/6Oclock/rep_083.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__50__4248.txt
treatment_1/sample_C/6Oclock/rep_084.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__97__4295.txt
treatment_1/sample_C/6Oclock/rep_085.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__10__4208.txt
treatment_1/sample_C/6Oclock/rep_086.npy,treatment_1,sample_C,6Oclock,treatment_1/sample_C/6Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_1_UVA140p49_UVB92p06/C/Angle_6Oclock/sample_1_C_6oclock_ST026791__125__4323.txt
